,obs0,obs1,obs2,obs3,obs4,obs5,obs6,next_obs0,next_obs1,next_obs2,next_obs3,next_obs4,next_obs5,next_obs6,env_id0,env_vec0,env_vec1
13,-0.04794410604689727,0.428031988206529,0.4604276710797541,-0.25830608501135094,0.5669249972165453,-0.09345445828783547,-0.2753700089229893,-0.025188951852886905,0.41526604218964347,0.4515762681285214,-0.25334032950445656,0.5744540138183478,-0.09109345694330304,-0.26887018074608016,0.0,0.0,0.0
14,-0.027156062316965417,0.4163696174842591,0.38765162436638356,-0.21747774890146998,0.5677361410892402,-0.08481035866346445,-0.2710497994190592,-0.007997629755062161,0.40562148043503726,0.3801992904874921,-0.21329688986678247,0.5683654071328171,-0.08084781152636222,-0.2668782265267716,0.0,0.0,0.0
15,-0.005768356598755574,0.4043841702454882,0.548208994924934,-0.30779303277879044,0.5590177779160979,-0.07035226926755503,-0.26558755785623217,0.026633723059350294,0.3857022103744516,0.7142052651603404,-0.4204457652074871,0.5420366554828269,-0.050986746506799796,-0.26191379935010584,0.0,0.0,0.0
16,0.018982963262008178,0.39048749238038755,0.46155807029700013,-0.25914269845151416,0.5426358447934755,-0.050519701109429604,-0.26058878650174916,0.04179398379530458,0.3776801994397017,0.4526849362040572,-0.25416085963091295,0.5224652494490782,-0.029218937980795834,-0.2565911871100132,0.0,0.0,0.0
17,0.040679153059666746,0.37834237458296643,0.41619639049657337,-0.23250725265632363,0.5168197581001187,-0.02416032068089627,-0.25670503755583424,0.061248318719346655,0.36685145273412756,0.40819530326718395,-0.22803746182572715,0.49184428208115766,-0.0018912550568538355,-0.25508742288874053,0.0,0.0,0.0
18,0.059470179988158844,0.3678448062582583,0.3504116215540738,-0.19575672756118218,0.484679296494394,0.004130451932536722,-0.2546723002758642,0.08037985718030222,0.35678754758922626,0.5380222818878831,-0.2672432180782802,0.45530024531416213,0.026904948006261642,-0.25394968067827656,0.0,0.0,0.0
19,0.07925271087106392,0.357486698252998,0.5124272026662913,-0.24886624112249214,0.44890667336858436,0.03143818615283023,-0.2540842283418955,0.10892415461700602,0.3430286229475353,0.6502329242470186,-0.32129834434445415,0.41825271137369613,0.05227406151906672,-0.25380060414169375,0.0,0.0,0.0
20,0.108621071776067,0.34316604818439406,0.6376418444189403,-0.3168258785521236,0.40984509049326945,0.057862524902973445,-0.25314179591416225,0.14500196570922733,0.3242296996904643,0.7844181763919374,-0.421873198343584,0.3757254066471726,0.07810151717805708,-0.2524176174636685,0.0,0.0,0.0
21,0.14463945689473567,0.3238947777420706,0.778612779084719,-0.4409692728576591,0.36666961684283506,0.08371428064570291,-0.25041190584207806,0.18906345827002846,0.29645430598108446,0.9376172852248802,-0.6032554173804856,0.3291070424522314,0.10330954052128921,-0.2461770703770984,0.0,0.0,0.0
22,0.18594357087665067,0.2981627904257827,0.8369529839707667,-0.5500505019437815,0.32118288151133617,0.10693409833212497,-0.24593528410265186,0.23036791553697308,0.2672578268532501,0.9232396331066458,-0.6670415417195134,0.28285668837071387,0.12285153365061147,-0.2421860802539108,0.0,0.0,0.0
23,0.22700949954228597,0.26936989712365095,0.8074507913611891,-0.590027174274246,0.27641952788999863,0.12606827540677373,-0.24099536592308068,0.26799653651703487,0.23869140408962478,0.8259523013982659,-0.6273639898607004,0.24172791043301292,0.13889751284363816,-0.23716659301325022,0.0,0.0,0.0
24,0.26584192137456875,0.23938393022025503,0.7553532057810296,-0.6052609740358401,0.2343101099892552,0.14163214697167392,-0.23513171016899354,0.3037927542114591,0.20848198548097596,0.7560058762371624,-0.6179426719372931,0.20175722762156253,0.1520805026564988,-0.22975529814843815,0.0,0.0,0.0
25,0.3016856998235959,0.2092794262708833,0.6768167580968869,-0.5751252172857553,0.19434953019989315,0.15428119911833588,-0.2284510899409678,0.3351351874607478,0.1808557153989662,0.6638054248813713,-0.5640688334813821,0.16213870864714452,0.16266145280897948,-0.2229969445532393,0.0,0.0,0.0
26,0.33224358599814696,0.18331285449841506,0.5698378532709886,-0.48421986491831387,0.15637903146827065,0.16466660283659607,-0.22160303856826874,0.3604059859389601,0.15938184777985817,0.5588831153762428,-0.4749110735258847,0.12828116287742736,0.17172671720318505,-0.2160920754559844,0.0,0.0,0.0
27,0.35797143633561257,0.16145060694231628,0.47976823140955005,-0.4076831801743315,0.12015031268162475,0.17370702772136293,-0.21362858879026245,0.38168243541068964,0.14130217927415273,0.47054501958683886,-0.39984575351467727,0.09168167839308802,0.1802380860547907,-0.2059901064182532,0.0,0.0,0.0
28,0.37963269520692444,0.14304394654862831,0.4039351800667159,-0.34324402495361217,0.0841253786219826,0.18126723766869873,-0.20480924498278996,0.39959589004542784,0.12608021651112747,0.39616980611218244,-0.33664539640389346,0.05522979073132578,0.18600261611957924,-0.19763740066380733,0.0,0.0,0.0
29,0.39787013555796336,0.12754667683840373,0.34008844065426863,-0.2889902414320253,0.05262495700221712,0.18654881941781992,-0.2012378017477408,0.41467791100842694,0.11326426525152294,0.33355047602623505,-0.28343460427865846,0.03277132628076634,0.18892151960897086,-0.20408333196851702,0.0,0.0,0.0
30,0.41322493245751946,0.11449893415533659,0.2863334346058915,-0.24331191097711596,0.025584672999759746,0.19110329415251787,-0.1947856182124864,0.4273760399269683,0.10247402688045527,0.2808288727228848,-0.23863440807673134,0.005666661413014938,0.19511196571369877,-0.1827973893286033,0.0,0.0,0.0
31,0.4261527218450904,0.10351354174061908,0.24107504393703738,-0.20485358166414375,-0.004551417279793406,0.19483660664379276,-0.1829038534740815,0.43806707917346405,0.09338931348337465,0.23644054325559763,-0.20091541349744707,-0.03327288086003543,0.19622496828144148,-0.17152776144228055,0.0,0.0,0.0
32,0.43703712100339015,0.0942645207078894,0.2029702779531731,-0.17247404679902795,-0.03650698122483786,0.1967498685235518,-0.17048895727393615,0.44706827304252456,0.08574054663792735,0.19906831499539937,-0.16915835275468907,-0.061180618262355685,0.19709881341657143,-0.1610826770374653,0.0,0.0,0.0
33,0.4462011119600417,0.0864774169946648,0.1708884215454003,-0.14521248092212416,-0.06853008529003833,0.1968663082516663,-0.1581100703862326,0.4546467216105595,0.07930075798429581,0.16760321004790013,-0.14242087159252922,-0.09459981973741682,0.1955872158217703,-0.14775867484415356,0.0,0.0,0.0
34,0.45391662560780743,0.07992115725366819,0.14387748251995677,-0.12225992841768887,-0.09670543281316625,0.19658510580691296,-0.1442952295095757,0.4610273066233725,0.07387885420014192,0.14111153760963777,-0.11990956600642022,-0.1144811582672623,0.1969709048994755,-0.13210259004482333,0.0,0.0,0.0
35,0.46041261094110264,0.07440119201698933,0.12113594232468736,-0.10293529868630627,-0.12712838622478712,0.19325760058004499,-0.13560607095772756,0.46639936460334624,0.06931394652602994,0.11880718776725906,-0.10095643889179977,-0.15705704586329639,0.18612552736932625,-0.13568324790359174,0.0,0.0,0.0
36,0.46588182885410667,0.06975372266436244,0.10198897190778,-0.08666515556462635,-0.16470082457320218,0.18465824424627997,-0.1338214624525824,0.4709223051930019,0.06547057657651716,0.10002830458989125,-0.08499907799823071,-0.1986649093468893,0.1739746079589946,-0.134657374156243,0.0,0.0,0.0
